gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
60164,201303120MIA,NBA,0,2013,3/12/2013,62,0,MIA,Heat,98,1743.2094,1746.0527,63.56234,ATL,Hawks,81,1502.7646,1499.9213,H,W,0.87650669,NULL
60165,201303120MIL,NBA,0,2013,3/12/2013,62,0,MIL,Bucks,108,1498.2255,1487.3676,39.237492,DAL,Mavericks,115,1523.0597,1533.9176,H,L,0.60651559,NULL
60165,201303120MIL,NBA,1,2013,3/12/2013,63,0,DAL,Mavericks,115,1523.0597,1533.9176,44.113293,MIL,Bucks,108,1498.2255,1487.3676,A,W,0.39348441,NULL
60166,201303120MIN,NBA,1,2013,3/12/2013,65,0,SAS,Spurs,83,1684.724,1650.1732,55.639454,MIN,Timberwolves,107,1373.7393,1408.29,A,L,0.77109873,NULL
60166,201303120MIN,NBA,0,2013,3/12/2013,61,0,MIN,Timberwolves,107,1373.7393,1408.29,31.138577,SAS,Spurs,83,1684.724,1650.1732,H,W,0.22890124,NULL
60167,201303120ORL,NBA,0,2013,3/12/2013,65,0,ORL,Magic,97,1276.8738,1272.3459,19.182085,LAL,Lakers,106,1553.6639,1558.1918,H,L,0.2654784,NULL
60167,201303120ORL,NBA,1,2013,3/12/2013,65,0,LAL,Lakers,106,1553.6639,1558.1918,46.629761,ORL,Magic,97,1276.8738,1272.3459,A,W,0.73452163,NULL
60168,201303120POR,NBA,1,2013,3/12/2013,62,0,MEM,Grizzlies,102,1618.7739,1625.1388,53.297897,POR,Trailblazers,97,1492.2003,1485.8354,A,W,0.53816807,NULL
60168,201303120POR,NBA,0,2013,3/12/2013,63,0,POR,Trailblazers,97,1492.2003,1485.8354,39.077106,MEM,Grizzlies,102,1618.7739,1625.1388,H,L,0.4618319,NULL
60169,201303130ATL,NBA,1,2013,3/13/2013,66,0,LAL,Lakers,92,1558.1918,1552.8032,46.074169,ATL,Hawks,96,1499.9213,1505.3098,A,L,0.44023353,NULL
60169,201303130ATL,NBA,0,2013,3/13/2013,64,0,ATL,Hawks,96,1499.9213,1505.3098,41.118469,LAL,Lakers,92,1558.1918,1552.8032,H,W,0.55976647,NULL
60170,201303130BOS,NBA,0,2013,3/13/2013,64,0,BOS,Celtics,112,1519.5776,1529.3801,43.639679,TOR,Raptors,88,1468.2753,1458.4728,H,W,0.70494676,NULL
60170,201303130BOS,NBA,1,2013,3/13/2013,65,0,TOR,Raptors,88,1468.2753,1458.4728,36.227207,BOS,Celtics,112,1519.5776,1529.3801,A,L,0.29505324,NULL
60171,201303130DEN,NBA,1,2013,3/13/2013,62,0,NYK,Knicks,94,1547.1171,1540.2817,44.776134,DEN,Nuggets,117,1664.8643,1671.6996,A,L,0.22210288,NULL
60171,201303130DEN,NBA,0,2013,3/13/2013,66,0,DEN,Nuggets,117,1664.8643,1671.6996,57.569687,NYK,Knicks,94,1547.1171,1540.2817,H,W,0.77789712,NULL
60172,201303130GSW,NBA,0,2013,3/13/2013,66,0,GSW,Warriors,105,1505.5453,1508.8153,41.486156,DET,Pistons,97,1378.3137,1375.0437,H,W,0.78718668,NULL
60172,201303130GSW,NBA,1,2013,3/13/2013,67,0,DET,Pistons,97,1378.3137,1375.0437,27.926394,GSW,Warriors,105,1505.5453,1508.8153,A,L,0.21281332,NULL
60173,201303130HOU,NBA,0,2013,3/13/2013,65,0,HOU,Rockets,111,1600.6727,1605.8688,51.432343,PHO,Suns,81,1396.267,1391.0709,H,W,0.85224271,NULL
60173,201303130HOU,NBA,1,2013,3/13/2013,65,0,PHO,Suns,81,1396.267,1391.0709,29.45578,HOU,Rockets,111,1600.6727,1605.8688,A,L,0.14775729,NULL
60174,201303130IND,NBA,1,2013,3/13/2013,62,0,MIN,Timberwolves,91,1408.29,1404.9208,30.806299,IND,Pacers,107,1611.1727,1614.542,A,L,0.14886475,NULL
60174,201303130IND,NBA,0,2013,3/13/2013,64,0,IND,Pacers,107,1611.1727,1614.542,52.278305,MIN,Timberwolves,91,1408.29,1404.9208,H,W,0.85113525,NULL
60175,201303130LAC,NBA,0,2013,3/13/2013,66,0,LAC,Clippers,85,1650.7034,1634.2214,54.158756,MEM,Grizzlies,96,1625.1388,1641.6207,H,L,0.67322499,NULL
60175,201303130LAC,NBA,1,2013,3/13/2013,63,0,MEM,Grizzlies,96,1625.1388,1641.6207,54.850674,LAC,Clippers,85,1650.7034,1634.2214,A,W,0.32677501,NULL
60176,201303130OKC,NBA,1,2013,3/13/2013,65,0,UTA,Jazz,87,1485.3348,1481.3588,38.608826,OKC,Thunder,110,1703.5334,1707.5095,A,L,0.13803607,NULL
60176,201303130OKC,NBA,0,2013,3/13/2013,65,0,OKC,Thunder,110,1703.5334,1707.5095,60.592117,UTA,Jazz,87,1485.3348,1481.3588,H,W,0.86196393,NULL
60177,201303130PHI,NBA,1,2013,3/13/2013,63,0,MIA,Heat,98,1746.0527,1747.9,63.697079,PHI,Sixers,94,1379.3247,1377.4774,A,W,0.82279646,NULL
60177,201303130PHI,NBA,0,2013,3/13/2013,64,0,PHI,Sixers,94,1379.3247,1377.4774,28.156176,MIA,Heat,98,1746.0527,1747.9,H,L,0.17720352,NULL
60178,201303130SAC,NBA,1,2013,3/13/2013,64,0,CHI,Bulls,79,1537.9521,1503.7263,40.952366,SAC,Kings,121,1380.1403,1414.3661,A,L,0.58243859,NULL
60178,201303130SAC,NBA,0,2013,3/13/2013,66,0,SAC,Kings,121,1380.1403,1414.3661,31.741261,CHI,Bulls,79,1537.9521,1503.7263,H,W,0.41756144,NULL
60179,201303130WAS,NBA,0,2013,3/13/2013,63,0,WAS,Wizards,106,1430.4144,1440.7992,34.40926,MIL,Bucks,93,1487.3676,1476.9828,H,W,0.56163436,NULL
60179,201303130WAS,NBA,1,2013,3/13/2013,63,0,MIL,Bucks,93,1487.3676,1476.9828,38.151684,WAS,Wizards,106,1430.4144,1440.7992,A,L,0.43836564,NULL
60180,201303140POR,NBA,0,2013,3/14/2013,64,0,POR,Trailblazers,105,1485.8354,1497.1321,40.260742,NYK,Knicks,90,1540.2817,1528.9851,H,W,0.56518394,NULL
60180,201303140POR,NBA,1,2013,3/14/2013,63,0,NYK,Knicks,90,1540.2817,1528.9851,43.598415,POR,Trailblazers,105,1485.8354,1497.1321,A,L,0.43481606,NULL
60181,201303140SAS,NBA,0,2013,3/14/2013,66,0,SAS,Spurs,92,1650.1732,1651.7141,55.780281,DAL,Mavericks,91,1533.9176,1532.3767,H,W,0.7764101,NULL
60181,201303140SAS,NBA,1,2013,3/14/2013,64,0,DAL,Mavericks,91,1533.9176,1532.3767,43.952545,SAS,Spurs,92,1650.1732,1651.7141,A,L,0.2235899,NULL
60182,201303150ATL,NBA,1,2013,3/15/2013,66,0,PHO,Suns,94,1391.0709,1386.3511,29.001505,ATL,Hawks,107,1505.3098,1510.0297,A,L,0.22561169,NULL
60182,201303150ATL,NBA,0,2013,3/15/2013,65,0,ATL,Hawks,107,1505.3098,1510.0297,41.613514,PHO,Suns,94,1391.0709,1386.3511,H,W,0.77438831,NULL
60183,201303150DAL,NBA,1,2013,3/15/2013,65,0,CLE,Cavaliers,86,1396.2551,1392.6874,29.612078,DAL,Mavericks,96,1532.3767,1535.9445,A,L,0.20436627,NULL
60183,201303150DAL,NBA,0,2013,3/15/2013,65,0,DAL,Mavericks,96,1532.3767,1535.9445,44.324589,CLE,Cavaliers,86,1396.2551,1392.6874,H,W,0.79563373,NULL
60184,201303150DEN,NBA,1,2013,3/15/2013,64,0,MEM,Grizzlies,80,1641.6207,1636.7275,54.39407,DEN,Nuggets,87,1671.6996,1676.5928,A,L,0.32108414,NULL
60184,201303150DEN,NBA,0,2013,3/15/2013,67,0,DEN,Nuggets,87,1671.6996,1676.5928,57.996944,MEM,Grizzlies,80,1641.6207,1636.7275,H,W,0.67891586,NULL
60185,201303150GSW,NBA,0,2013,3/15/2013,67,0,GSW,Warriors,95,1508.8153,1487.3052,39.230961,CHI,Bulls,113,1503.7263,1525.2365,H,L,0.64678586,NULL
60185,201303150GSW,NBA,1,2013,3/15/2013,65,0,CHI,Bulls,113,1503.7263,1525.2365,43.206551,GSW,Warriors,95,1508.8153,1487.3052,A,W,0.35321414,NULL
60186,201303150HOU,NBA,0,2013,3/15/2013,66,0,HOU,Rockets,108,1605.8688,1608.0681,51.647797,MIN,Timberwolves,100,1404.9208,1402.7214,H,W,0.84971863,NULL
60186,201303150HOU,NBA,1,2013,3/15/2013,63,0,MIN,Timberwolves,100,1404.9208,1402.7214,30.590164,HOU,Rockets,108,1605.8688,1608.0681,A,L,0.15028137,NULL
60187,201303150IND,NBA,0,2013,3/15/2013,65,0,IND,Pacers,93,1614.542,1601.8002,51.03215,LAL,Lakers,99,1552.8032,1565.545,H,L,0.71728688,NULL
60187,201303150IND,NBA,1,2013,3/15/2013,67,0,LAL,Lakers,99,1552.8032,1565.545,47.384506,IND,Pacers,93,1614.542,1601.8002,A,W,0.28271312,NULL
60188,201303150MIL,NBA,0,2013,3/15/2013,64,0,MIL,Bucks,94,1476.9828,1471.1165,37.539986,MIA,Heat,107,1747.9,1753.7664,H,L,0.27212283,NULL
60188,201303150MIL,NBA,1,2013,3/15/2013,64,0,MIA,Heat,107,1747.9,1753.7664,64.1203,MIL,Bucks,94,1476.9828,1471.1165,A,W,0.72787714,NULL
60189,201303150OKC,NBA,0,2013,3/15/2013,66,0,OKC,Thunder,117,1707.5095,1708.2631,60.653057,ORL,Magic,104,1272.3459,1271.5924,H,W,0.95608747,NULL
60189,201303150OKC,NBA,1,2013,3/15/2013,66,0,ORL,Magic,104,1272.3459,1271.5924,19.125483,OKC,Thunder,117,1707.5095,1708.2631,A,L,0.04391253,NULL
60190,201303150TOR,NBA,0,2013,3/15/2013,66,0,TOR,Raptors,92,1458.4728,1461.5645,36.547405,CHA,Hornets,78,1256.1279,1253.0363,H,W,0.85074252,NULL
60190,201303150TOR,NBA,1,2013,3/15/2013,65,0,CHA,Hornets,78,1256.1279,1253.0363,17.768473,TOR,Raptors,92,1458.4728,1461.5645,A,L,0.14925748,NULL
60191,201303150WAS,NBA,0,2013,3/15/2013,64,0,WAS,Wizards,96,1440.7992,1446.8918,35.033348,NOH,Pelicans,87,1426.7467,1420.6541,H,W,0.65848249,NULL
60191,201303150WAS,NBA,1,2013,3/15/2013,66,0,NOH,Pelicans,87,1426.7467,1420.6541,32.369434,WAS,Wizards,96,1440.7992,1446.8918,A,L,0.34151751,NULL
60192,201303160BOS,NBA,0,2013,3/16/2013,65,0,BOS,Celtics,105,1529.3801,1531.6949,43.881393,CHA,Hornets,88,1253.0363,1250.7214,H,W,0.89719224,NULL
60192,201303160BOS,NBA,1,2013,3/16/2013,66,0,CHA,Hornets,88,1253.0363,1250.7214,17.60417,BOS,Celtics,105,1529.3801,1531.6949,A,L,0.10280776,NULL
60193,201303160PHI,NBA,1,2013,3/16/2013,66,0,IND,Pacers,91,1601.8002,1589.2512,49.785263,PHI,Sixers,98,1377.4774,1390.0264,A,L,0.67165041,NULL
60193,201303160PHI,NBA,0,2013,3/16/2013,65,0,PHI,Sixers,98,1377.4774,1390.0264,29.354973,IND,Pacers,91,1601.8002,1589.2512,H,W,0.32834956,NULL
60194,201303160POR,NBA,1,2013,3/16/2013,68,0,DET,Pistons,101,1375.0437,1370.9705,27.543856,POR,Trailblazers,112,1497.1321,1501.2053,A,L,0.21781528,NULL
60194,201303160POR,NBA,0,2013,3/16/2013,65,0,POR,Trailblazers,112,1497.1321,1501.2053,40.687931,DET,Pistons,101,1375.0437,1370.9705,H,W,0.78218472,NULL
60195,201303160SAS,NBA,0,2013,3/16/2013,67,0,SAS,Spurs,119,1651.7141,1653.0642,55.903343,CLE,Cavaliers,113,1392.6874,1391.3373,H,W,0.88762659,NULL
60195,201303160SAS,NBA,1,2013,3/16/2013,66,0,CLE,Cavaliers,113,1392.6874,1391.3373,29.481508,SAS,Spurs,119,1651.7141,1653.0642,A,L,0.11237341,NULL
60196,201303160UTA,NBA,0,2013,3/16/2013,66,0,UTA,Jazz,90,1481.3588,1490.7285,39.589512,MEM,Grizzlies,84,1636.7275,1627.3578,H,W,0.4209857,NULL
60196,201303160UTA,NBA,1,2013,3/16/2013,65,0,MEM,Grizzlies,84,1636.7275,1627.3578,53.509357,UTA,Jazz,90,1481.3588,1490.7285,A,L,0.5790143,NULL
60197,201303160WAS,NBA,1,2013,3/16/2013,67,0,PHO,Suns,105,1386.3511,1377.5337,28.161499,WAS,Wizards,127,1446.8918,1455.7092,A,L,0.28411365,NULL
60197,201303160WAS,NBA,0,2013,3/16/2013,65,0,WAS,Wizards,127,1446.8918,1455.7092,35.941494,PHO,Suns,105,1386.3511,1377.5337,H,W,0.71588635,NULL
60198,201303170BRK,NBA,1,2013,3/17/2013,66,0,ATL,Hawks,105,1510.0297,1526.6895,43.35849,BRK,Nets,93,1519.8403,1503.1805,A,W,0.34702975,NULL
60198,201303170BRK,NBA,0,2013,3/17/2013,66,0,BRK,Nets,93,1519.8403,1503.1805,40.895119,ATL,Hawks,105,1510.0297,1526.6895,H,L,0.65297025,NULL
60199,201303170DAL,NBA,0,2013,3/17/2013,66,0,DAL,Mavericks,101,1535.9445,1530.1345,43.718475,OKC,Thunder,107,1708.2631,1714.073,H,L,0.39740261,NULL
60199,201303170DAL,NBA,1,2013,3/17/2013,67,0,OKC,Thunder,107,1708.2631,1714.073,61.119106,DAL,Mavericks,101,1535.9445,1530.1345,A,W,0.60259736,NULL
60200,201303170HOU,NBA,0,2013,3/17/2013,67,0,HOU,Rockets,78,1608.0681,1566.5957,47.491997,GSW,Warriors,108,1487.3052,1528.7776,H,L,0.780882,NULL
60200,201303170HOU,NBA,1,2013,3/17/2013,68,0,GSW,Warriors,108,1487.3052,1528.7776,43.576733,HOU,Rockets,78,1608.0681,1566.5957,A,W,0.219118,NULL
60201,201303170LAC,NBA,1,2013,3/17/2013,64,0,NYK,Knicks,80,1528.9851,1524.0428,43.081688,LAC,Clippers,93,1634.2214,1639.1637,A,L,0.2347942,NULL
60201,201303170LAC,NBA,0,2013,3/17/2013,67,0,LAC,Clippers,93,1634.2214,1639.1637,54.621872,NYK,Knicks,80,1528.9851,1524.0428,H,W,0.7652058,NULL
60202,201303170LAL,NBA,0,2013,3/17/2013,68,0,LAL,Lakers,113,1565.545,1569.0409,47.741806,SAC,Kings,102,1414.3661,1410.8702,H,W,0.809367,NULL
60202,201303170LAL,NBA,1,2013,3/17/2013,67,0,SAC,Kings,102,1414.3661,1410.8702,31.393972,LAL,Lakers,113,1565.545,1569.0409,A,L,0.190633,NULL
60203,201303170MIL,NBA,1,2013,3/17/2013,67,0,ORL,Magic,109,1271.5924,1269.7043,18.984173,MIL,Bucks,115,1471.1165,1473.0045,A,L,0.15133107,NULL
60203,201303170MIL,NBA,0,2013,3/17/2013,65,0,MIL,Bucks,115,1471.1165,1473.0045,37.736706,ORL,Magic,109,1271.5924,1269.7043,H,W,0.84866893,NULL
60204,201303170MIN,NBA,0,2013,3/17/2013,64,0,MIN,Timberwolves,97,1402.7214,1406.2041,30.932695,NOH,Pelicans,95,1420.6541,1417.1714,H,W,0.61595589,NULL
60204,201303170MIN,NBA,1,2013,3/17/2013,67,0,NOH,Pelicans,95,1420.6541,1417.1714,32.020966,MIN,Timberwolves,97,1402.7214,1406.2041,A,L,0.38404411,NULL
60205,201303170TOR,NBA,0,2013,3/17/2013,67,0,TOR,Raptors,91,1461.5645,1455.2538,35.894451,MIA,Heat,108,1753.7664,1760.077,H,L,0.24854207,NULL
60205,201303170TOR,NBA,1,2013,3/17/2013,65,0,MIA,Heat,108,1753.7664,1760.077,64.56765,TOR,Raptors,91,1461.5645,1455.2538,A,W,0.75145793,NULL
60206,201303180ATL,NBA,1,2013,3/18/2013,67,0,DAL,Mavericks,127,1530.1345,1547.8497,45.561752,ATL,Hawks,113,1526.6895,1508.9742,A,W,0.36451638,NULL
60206,201303180ATL,NBA,0,2013,3/18/2013,67,0,ATL,Hawks,113,1526.6895,1508.9742,41.502827,DAL,Mavericks,127,1530.1345,1547.8497,H,L,0.63548362,NULL
60207,201303180BOS,NBA,0,2013,3/18/2013,66,0,BOS,Celtics,103,1531.6949,1528.8624,43.585598,MIA,Heat,105,1760.077,1762.9095,H,L,0.32321703,NULL
60207,201303180BOS,NBA,1,2013,3/18/2013,66,0,MIA,Heat,105,1760.077,1762.9095,64.76577,BOS,Celtics,103,1531.6949,1528.8624,A,W,0.67678297,NULL
60208,201303180CHA,NBA,0,2013,3/18/2013,67,0,CHA,Hornets,119,1250.7214,1260.6575,18.317232,WAS,Wizards,114,1455.7092,1445.7732,H,W,0.35334721,NULL
60208,201303180CHA,NBA,1,2013,3/18/2013,66,0,WAS,Wizards,114,1455.7092,1445.7732,34.918541,CHA,Hornets,119,1250.7214,1260.6575,A,L,0.64665282,NULL
60209,201303180CHI,NBA,1,2013,3/18/2013,68,0,DEN,Nuggets,119,1676.5928,1679.9054,58.283691,CHI,Bulls,118,1525.2365,1521.9238,A,W,0.57337403,NULL
60209,201303180CHI,NBA,0,2013,3/18/2013,66,0,CHI,Bulls,118,1525.2365,1521.9238,42.859928,DEN,Nuggets,119,1676.5928,1679.9054,H,L,0.42662594,NULL
60210,201303180CLE,NBA,1,2013,3/18/2013,67,0,IND,Pacers,111,1589.2512,1600.6521,50.91885,CLE,Cavaliers,90,1391.3373,1379.9364,A,W,0.63729388,NULL
60210,201303180CLE,NBA,0,2013,3/18/2013,67,0,CLE,Cavaliers,90,1391.3373,1379.9364,28.389256,IND,Pacers,111,1589.2512,1600.6521,H,L,0.36270612,NULL
60211,201303180DET,NBA,0,2013,3/18/2013,69,0,DET,Pistons,82,1370.9705,1348.4067,25.47349,BRK,Nets,119,1503.1805,1525.7443,H,L,0.4537783,NULL
60211,201303180DET,NBA,1,2013,3/18/2013,67,0,BRK,Nets,119,1503.1805,1525.7443,43.259659,DET,Pistons,82,1370.9705,1348.4067,A,W,0.54622173,NULL
60212,201303180MEM,NBA,0,2013,3/18/2013,66,0,MEM,Grizzlies,92,1627.3578,1630.2719,53.785938,MIN,Timberwolves,77,1406.2041,1403.29,H,W,0.86397547,NULL
60212,201303180MEM,NBA,1,2013,3/18/2013,65,0,MIN,Timberwolves,77,1406.2041,1403.29,30.645985,MEM,Grizzlies,92,1627.3578,1630.2719,A,L,0.13602453,NULL
60213,201303180NOH,NBA,0,2013,3/18/2013,68,0,NOH,Pelicans,72,1417.1714,1400.9404,30.41559,GSW,Warriors,93,1528.7776,1545.0085,H,L,0.48330355,NULL
60213,201303180NOH,NBA,1,2013,3/18/2013,69,0,GSW,Warriors,93,1528.7776,1545.0085,45.267181,NOH,Pelicans,72,1417.1714,1400.9404,A,W,0.51669645,NULL
60214,201303180PHI,NBA,0,2013,3/18/2013,66,0,PHI,Sixers,101,1390.0264,1394.236,29.76215,POR,Trailblazers,100,1501.2053,1496.9957,H,W,0.48391774,NULL
60214,201303180PHI,NBA,1,2013,3/18/2013,66,0,POR,Trailblazers,100,1501.2053,1496.9957,40.246441,PHI,Sixers,101,1390.0264,1394.236,A,L,0.51608229,NULL
60215,201303180PHO,NBA,0,2013,3/18/2013,68,0,PHO,Suns,99,1377.5337,1402.0483,30.524139,LAL,Lakers,76,1569.0409,1544.5262,H,W,0.3712734,NULL
60215,201303180PHO,NBA,1,2013,3/18/2013,69,0,LAL,Lakers,76,1569.0409,1544.5262,45.217129,PHO,Suns,99,1377.5337,1402.0483,A,L,0.6287266,NULL
60216,201303180UTA,NBA,0,2013,3/18/2013,67,0,UTA,Jazz,83,1490.7285,1480.1566,38.483177,NYK,Knicks,90,1524.0428,1534.6147,H,L,0.59480703,NULL
60216,201303180UTA,NBA,1,2013,3/18/2013,65,0,NYK,Knicks,90,1524.0428,1534.6147,44.185989,UTA,Jazz,83,1490.7285,1480.1566,A,W,0.40519297,NULL
60217,201303190IND,NBA,0,2013,3/19/2013,68,0,IND,Pacers,95,1600.6521,1602.6631,51.117199,ORL,Magic,73,1269.7043,1267.6934,H,W,0.92278016,NULL
60217,201303190IND,NBA,1,2013,3/19/2013,68,0,ORL,Magic,73,1269.7043,1267.6934,18.834469,IND,Pacers,95,1600.6521,1602.6631,A,L,0.077219844,NULL
60218,201303190MIL,NBA,1,2013,3/19/2013,67,0,POR,Trailblazers,95,1496.9957,1490.7729,39.594166,MIL,Bucks,102,1473.0045,1479.2273,A,L,0.39232689,NULL
60218,201303190MIL,NBA,0,2013,3/19/2013,66,0,MIL,Bucks,102,1473.0045,1479.2273,38.386078,POR,Trailblazers,95,1496.9957,1490.7729,H,W,0.60767311,NULL
60219,201303190OKC,NBA,1,2013,3/19/2013,69,0,DEN,Nuggets,114,1679.9054,1695.8094,59.631626,OKC,Thunder,104,1714.073,1698.1689,A,W,0.31597513,NULL
60219,201303190OKC,NBA,0,2013,3/19/2013,68,0,OKC,Thunder,104,1714.073,1698.1689,59.827477,DEN,Nuggets,114,1679.9054,1695.8094,H,L,0.68402487,NULL
60220,201303190SAC,NBA,0,2013,3/19/2013,68,0,SAC,Kings,116,1410.8702,1431.1749,33.429878,LAC,Clippers,101,1639.1637,1618.859,H,W,0.32332861,NULL
60220,201303190SAC,NBA,1,2013,3/19/2013,68,0,LAC,Clippers,101,1639.1637,1618.859,52.695591,SAC,Kings,116,1410.8702,1431.1749,A,L,0.67667139,NULL
60221,201303200ATL,NBA,1,2013,3/20/2013,67,0,MIL,Bucks,90,1479.2273,1473.9382,37.834045,ATL,Hawks,98,1508.9742,1514.2633,A,L,0.32150078,NULL
60221,201303200ATL,NBA,0,2013,3/20/2013,68,0,ATL,Hawks,98,1508.9742,1514.2633,42.057415,MIL,Bucks,90,1479.2273,1473.9382,H,W,0.67849922,NULL
60222,201303200CHA,NBA,0,2013,3/20/2013,68,0,CHA,Hornets,107,1260.6575,1271.2465,19.099537,TOR,Raptors,101,1455.2538,1444.6648,H,W,0.36713207,NULL
60222,201303200CHA,NBA,1,2013,3/20/2013,68,0,TOR,Raptors,101,1455.2538,1444.6648,34.804882,CHA,Hornets,107,1260.6575,1271.2465,A,L,0.63286793,NULL
60223,201303200CLE,NBA,1,2013,3/20/2013,67,0,MIA,Heat,98,1762.9095,1764.4045,64.869667,CLE,Cavaliers,95,1379.9364,1378.4414,A,W,0.83602226,NULL
60223,201303200CLE,NBA,0,2013,3/20/2013,68,0,CLE,Cavaliers,95,1379.9364,1378.4414,28.24744,MIA,Heat,98,1762.9095,1764.4045,H,L,0.16397777,NULL
60224,201303200DAL,NBA,1,2013,3/20/2013,68,0,BRK,Nets,113,1525.7443,1547.4587,45.52124,DAL,Mavericks,96,1547.8497,1526.1353,A,W,0.33117056,NULL
60224,201303200DAL,NBA,0,2013,3/20/2013,68,0,DAL,Mavericks,96,1547.8497,1526.1353,43.300545,BRK,Nets,113,1525.7443,1547.4587,H,L,0.66882944,NULL
60225,201303200HOU,NBA,0,2013,3/20/2013,68,0,HOU,Rockets,100,1566.5957,1570.3263,47.872921,UTA,Jazz,93,1480.1566,1476.426,H,W,0.74521065,NULL
60225,201303200HOU,NBA,1,2013,3/20/2013,68,0,UTA,Jazz,93,1480.1566,1476.426,38.093571,HOU,Rockets,100,1566.5957,1570.3263,A,L,0.25478935,NULL
60226,201303200LAC,NBA,0,2013,3/20/2013,69,0,LAC,Clippers,101,1618.859,1623.3873,53.130482,PHI,Sixers,72,1394.236,1389.7076,H,W,0.86630553,NULL
60226,201303200LAC,NBA,1,2013,3/20/2013,67,0,PHI,Sixers,72,1394.236,1389.7076,29.324244,LAC,Clippers,101,1618.859,1623.3873,A,L,0.13369447,NULL
60227,201303200MEM,NBA,1,2013,3/20/2013,69,0,OKC,Thunder,89,1698.1689,1694.5913,59.530094,MEM,Grizzlies,90,1630.2719,1633.8495,A,L,0.45393121,NULL
60227,201303200MEM,NBA,0,2013,3/20/2013,67,0,MEM,Grizzlies,90,1630.2719,1633.8495,54.123749,OKC,Thunder,89,1698.1689,1694.5913,H,W,0.54606879,NULL
60228,201303200NOH,NBA,0,2013,3/20/2013,69,0,NOH,Pelicans,87,1400.9404,1405.4063,30.85409,BOS,Celtics,86,1528.8624,1524.3966,H,W,0.4599033,NULL
60228,201303200NOH,NBA,1,2013,3/20/2013,67,0,BOS,Celtics,86,1528.8624,1524.3966,43.118698,NOH,Pelicans,87,1400.9404,1405.4063,A,L,0.5400967,NULL
60229,201303200NYK,NBA,1,2013,3/20/2013,69,0,ORL,Magic,94,1267.6934,1265.7517,18.690712,NYK,Knicks,106,1534.6147,1536.5564,A,L,0.10791963,NULL
60229,201303200NYK,NBA,0,2013,3/20/2013,66,0,NYK,Knicks,106,1534.6147,1536.5564,44.388351,ORL,Magic,94,1267.6934,1265.7517,H,W,0.89208037,NULL
60230,201303200PHO,NBA,1,2013,3/20/2013,67,0,WAS,Wizards,88,1445.7732,1457.6025,36.137184,PHO,Suns,79,1402.0483,1390.219,A,W,0.41971445,NULL
60230,201303200PHO,NBA,0,2013,3/20/2013,69,0,PHO,Suns,79,1402.0483,1390.219,29.37355,WAS,Wizards,88,1445.7732,1457.6025,H,L,0.58028555,NULL
60231,201303200SAS,NBA,1,2013,3/20/2013,70,0,GSW,Warriors,93,1545.0085,1540.6304,44.812393,SAS,Spurs,104,1653.0642,1657.4424,A,L,0.23189092,NULL
60231,201303200SAS,NBA,0,2013,3/20/2013,68,0,SAS,Spurs,104,1653.0642,1657.4424,56.300278,GSW,Warriors,93,1545.0085,1540.6304,H,W,0.76810908,NULL
60232,201303210CHI,NBA,0,2013,3/21/2013,67,0,CHI,Bulls,89,1521.9238,1506.15,41.2066,POR,Trailblazers,99,1490.7729,1506.5468,H,L,0.68025964,NULL
60232,201303210CHI,NBA,1,2013,3/21/2013,68,0,POR,Trailblazers,99,1490.7729,1506.5468,41.248215,CHI,Bulls,89,1521.9238,1506.15,A,W,0.31974036,NULL
60233,201303210DEN,NBA,0,2013,3/21/2013,70,0,DEN,Nuggets,101,1695.8094,1696.3467,59.676315,PHI,Sixers,100,1389.7076,1389.1704,H,W,0.91195238,NULL
60233,201303210DEN,NBA,1,2013,3/21/2013,68,0,PHI,Sixers,100,1389.7076,1389.1704,29.272482,DEN,Nuggets,101,1695.8094,1696.3467,A,L,0.088047624,NULL
60234,201303210SAC,NBA,1,2013,3/21/2013,66,0,MIN,Timberwolves,98,1403.29,1400.0051,30.324078,SAC,Kings,101,1431.1749,1434.4598,A,L,0.32384342,NULL
60234,201303210SAC,NBA,0,2013,3/21/2013,69,0,SAC,Kings,101,1431.1749,1434.4598,33.76321,MIN,Timberwolves,98,1403.29,1400.0051,H,W,0.67615658,NULL
60235,201303220ATL,NBA,0,2013,3/22/2013,69,0,ATL,Hawks,93,1514.2633,1498.593,40.413948,POR,Trailblazers,104,1506.5468,1522.217,H,L,0.65023363,NULL
60235,201303220ATL,NBA,1,2013,3/22/2013,69,0,POR,Trailblazers,104,1506.5468,1522.217,42.890621,ATL,Hawks,93,1514.2633,1498.593,A,W,0.34976637,NULL
60236,201303220DAL,NBA,0,2013,3/22/2013,69,0,DAL,Mavericks,104,1526.1353,1532.9993,44.017502,BOS,Celtics,94,1524.3966,1517.5326,H,W,0.64236754,NULL
60236,201303220DAL,NBA,1,2013,3/22/2013,68,0,BOS,Celtics,94,1524.3966,1517.5326,42.40004,DAL,Mavericks,104,1526.1353,1532.9993,A,L,0.35763246,NULL
60237,201303220HOU,NBA,0,2013,3/22/2013,69,0,HOU,Rockets,116,1570.3263,1576.9506,48.546276,CLE,Cavaliers,78,1378.4414,1371.8171,H,W,0.84293425,NULL
